,GSM1437802,GSM1437804,GSM1437806,GSM1437808,GSM1437812,GSM1437814,GSM1437816,GSM1437818,GSM1437820,GSM1437822,GSM1437824,GSM1437826,GSM1437828,GSM1437830,GSM1437833,GSM1437835,GSM1437837,GSM1437839,GSM1437841,GSM1437843,GSM1437847,GSM1437849,GSM1437851,GSM1437853,GSM1437855,GSM1437859,GSM1437863,GSM1437865,GSM1437867,GSM1437869,GSM1437871,GSM1437873,GSM1437875,GSM1437877,GSM1437882,GSM1437884,GSM1437890,GSM1437892,GSM1437896,GSM1437900,GSM1437902,GSM1437904,GSM1437906,GSM1437912,GSM1437914,GSM1437916,GSM1437918,GSM1437920,GSM1437923,GSM1437925,GSM1437929,GSM1437931,GSM1437933,GSM1437939,GSM1437941,GSM1437948,GSM1437950,GSM1437954,GSM1437956,GSM1437958,GSM1437962,GSM1437964,GSM1437966,GSM1437970,GSM1437972,GSM1437974,GSM1437976,GSM1437982,GSM1437984,GSM1437988,GSM1437990,GSM1437994,GSM1437996,GSM1437998,GSM1438000,GSM1438002,GSM1438004,GSM1438006,GSM1438008,GSM1438010,GSM1438012,GSM1438016,GSM1438018,GSM1438020,GSM1438024,GSM1438030,GSM1438034,GSM1438036,GSM1438038,GSM1438040,GSM1438044,GSM1438064,GSM1438066,GSM1438068,GSM1438070,GSM1438076,GSM1438080,GSM1438084,GSM1438086,GSM1438088,GSM1438090,GSM1438092,GSM1438094,GSM1438098,GSM1438100,GSM1438102,GSM1438104,GSM1438106,GSM1438110,GSM1438112,GSM1438114,GSM1438116,GSM1438118,Sample_5,Sample_10,Sample_11,Sample_14,Sample_20,Sample_25,Sample_26,Sample_29,Tarca_834_P9B09,Tarca_827_P9C08,Tarca_849_P8A11,Tarca_145_P2A07,Tarca_153_P2A08,Tarca_672_P7H12,Tarca_648_P7H09_2,Tarca_617_P7A06,Tarca_622_P7F06,Tarca_618_P7B06,Tarca_667_P7C12,Tarca_334_P4F06,Tarca_381_P4E12,Tarca_754_P8B11,Tarca_745_P08A10,Tarca_612_P7D05,Tarca_584_P7H01_2,Tarca_640_P7H08,Tarca_820_P9D07,Tarca_782_P9F02,Tarca_752_P8H10,Tarca_241_P3A07,Tarca_236_P3D06,Tarca_233_P3A06,Tarca_588_P7D02,Tarca_611_P7C05,Tarca_591_P7G02,Tarca_258_P3B09,Tarca_255_P3G08,Tarca_252_P3D08,Tarca_542_P6F08,Tarca_566_P6F11,Tarca_557_P6E10
3001_at,8.647954056,8.46961549,7.813467101,7.624207839,7.474467428,7.99991747,8.372980999,8.28813913,7.952403657,7.762122257,7.715019435,7.767097792,8.718261303,8.392691571,7.723057731,7.651229189,8.303651657,7.61713514,8.093061901,7.114843045,7.910016616,7.725280825,7.649255607,8.105951991,7.621527509,7.6599766,7.818798654,7.72684642,8.078629313,8.015305068,7.469972921,7.271517474,8.552144547,8.217762613,7.95458745,8.046628802,7.409948221,8.80411081,8.075148111,8.691008922,8.629630106,8.335424058,9.332017225,7.494861841,8.409896863,7.570152476,7.616117985,7.947213257,8.28027456,7.838589573,7.87297242,7.653509529,8.106740332,7.589354794,8.001233124,7.6534087,8.100936686,7.659536471,8.081938375,8.19178682,7.517227131,8.124960241,8.148152804,8.746524711,8.5774977,8.270755985,7.431063577,7.77087313,7.981012923,8.125382713,8.440081761,7.305832891,8.625420868,8.178101386,7.754458129,8.239319732,8.019661944,7.485970373,7.977176842,8.605362306,8.463254028,8.167530012,7.420162561,8.005247812,9.14722219,7.955383036,8.055514232,7.817998698,7.44874789,8.557203241,8.229487223,8.471840145,7.8669358,7.850397679,7.737289452,8.067021141,8.787546606,7.679604282,8.117918405,7.320873667,7.99659393,7.452636965,7.826892518,8.28888371,8.603057125,7.344765465,8.229873198,8.603057125,7.658121302,7.647317434,8.013749059,8.118272146,8.037162149,7.200750608,8.07489528,7.267431745,8.32006652,7.250536829,8.063148643,7.538101083,6.576656563,7.919504008,7.664698235,8.185515684,6.285414529,7.068211808,9.017655783,8.471601829,8.068220332,8.330488065,8.362893294,8.925365461,8.877615389,7.721584623,8.935231058,8.62899548,8.996533019,8.492361815,9.099231251,8.781744307,9.180139571,9.191559655,8.242610293,8.099135009,8.283845392,7.82875753,7.176068742,7.477506026,7.609056346,8.486790568,8.541135835,7.887557951,8.973297414,8.897623555
644165_at,4.802007222,4.856899839,5.733074522,4.596146745,4.0988563,4.100850738,3.984844968,4.734614587,4.65088743,4.813878218,4.232050135,4.054986095,3.972696368,5.142401583,4.928228006,4.381256288,5.90559339,5.501957473,5.18137709,5.410739903,4.091773365,5.583728262,4.717848532,4.860961854,5.17343858,4.836017646,5.59503726,4.008416878,5.264844834,5.706690634,4.505938751,4.02857529,4.790528077,4.339882588,4.977070918,5.28862623,4.686077126,4.979794535,4.312718328,5.259694642,4.775628246,4.54265322,4.867247717,4.498788691,4.07544354,5.905337854,4.665550603,5.635758255,4.801664143,4.410584052,5.183563499,4.726914088,4.610241148,6.213234836,5.897440823,5.256064778,4.223859449,4.369164651,4.277707607,3.936032778,5.291186944,4.269714867,4.125673022,4.362173666,5.237354631,3.711448856,4.954991033,5.755289903,4.874063454,5.196236478,3.920625919,4.611027716,4.838049861,5.763058951,5.691814603,3.707440509,5.147805372,4.549513236,4.068033595,4.001304704,5.179862745,4.340372678,4.323128007,4.552163737,4.851199288,6.505436678,4.962954034,4.230346712,4.926807914,4.657128973,4.936237959,4.821889253,4.822544474,5.330775016,4.346925711,5.311633362,4.088476398,3.741849833,4.473745909,4.385818816,4.601763903,5.100012065,5.027694851,4.093552982,5.368033913,4.203373703,4.91438424,4.565617549,5.651746656,5.365710978,5.083305583,5.343755337,4.641246506,5.136930315,5.397412075,4.712417979,5.145903406,4.925964319,5.31314549,5.028220899,4.804915601,5.044982433,4.776915724,5.058632376,5.140328856,4.871206006,5.092256607,4.766284805,4.610792444,5.034632656,4.960754108,4.594940479,4.670285021,4.747854724,5.447245356,5.082006722,4.909904104,4.7185663,5.170047025,4.520692353,4.307554315,4.829972608,4.932922754,4.84488854,4.946359879,4.526213613,4.928825166,4.360786175,4.753095943,5.173880997,4.80566878,5.008600847,4.720127188,5.01786985
93978_at,5.047012814,5.087590798,5.161497001,5.034955295,5.51273708,5.101923525,4.533771673,5.872477366,5.223352362,5.429543517,4.798823259,4.748038414,5.175167622,5.409246396,5.198020366,4.889072454,4.867768742,5.486817095,5.363025618,4.892408371,5.173685068,4.674227639,5.223472716,4.789838354,4.682663994,4.913190489,5.164228543,5.112995665,4.897940552,5.282745783,4.893907565,5.39310588,4.260407639,5.205892933,5.235102264,5.25925194,5.601925832,5.067941078,5.294176662,5.299628256,4.649568766,5.385045985,4.384313984,5.032654533,5.182426652,4.906455033,4.777127624,4.727815914,4.607492151,5.671736331,4.971490804,5.156148801,5.123918496,5.600961854,5.549967406,5.224135104,4.583940288,4.660935471,4.864743345,5.395057307,4.882890893,5.409839241,5.268673912,5.545683604,5.140686277,4.707407222,4.600749056,5.009802524,5.020777348,5.791781406,5.425768265,5.307177433,5.235393951,5.281589311,5.333327844,4.88706911,4.692636935,5.601481655,5.211177104,5.220976529,4.95262411,4.13267265,5.093368937,4.961546676,5.404800735,5.500314744,4.830780722,5.478234007,4.474280983,5.260418452,4.804620863,5.740533558,4.408551314,5.20957383,5.489759966,5.8398726,5.272164231,5.324897125,5.714101933,5.04213886,5.210953891,5.309518675,5.391409923,5.869922735,5.800956692,4.927264955,5.177274506,5.366809123,5.366533447,5.514227443,5.37456724,5.367500489,5.437034493,4.792589398,4.820339928,4.519140574,4.899831983,4.914404309,5.04097741,5.024259309,4.753004303,5.144340011,5.282362276,5.256693518,5.289356682,5.457816173,5.422603847,4.888655591,5.246837062,4.753192724,4.721030943,4.824455165,6.449289129,5.782640769,4.655496684,4.623451496,5.44486328,5.113893172,5.306005176,5.051236391,4.988047987,4.652233413,5.053798313,5.21441433,5.119308375,5.394036105,5.145550359,5.302277551,4.993508177,5.283834154,5.50472703,5.071279502,5.098851922,5.316889529
115352_at,8.685326663,8.522803342,8.331843849,8.172724964,7.46925594,8.505926584,8.221102093,8.282330244,8.366441103,7.777892085,8.581554185,8.523764016,8.368123938,8.3973235,7.597467204,8.463007401,9.126730046,7.880825652,8.235060198,8.357945974,7.980479858,8.39788406,8.679540327,8.247507843,8.059141538,8.035682636,8.089734219,7.489979903,8.145959741,8.21415698,8.106683979,8.363307095,8.41327996,8.343796792,8.694247344,7.594892704,8.212795416,8.278553918,8.60371841,8.202304601,8.447289282,8.307702618,8.671990089,8.23780448,8.282202259,8.314139996,9.013664958,8.401999489,8.367292165,8.572065232,8.079532879,7.946291592,8.405502362,7.762218229,7.837740387,8.351313878,7.993906534,8.469654686,8.505798851,8.212049312,8.279927138,7.927109838,8.541719466,8.693214977,8.275894828,8.155369477,7.783193641,8.040186113,8.284780953,8.080217066,8.5289922,7.952059707,8.272081379,8.670775239,8.333637225,8.169716136,8.256491063,7.5676068,8.032270047,8.427897059,8.367737807,8.771783929,8.366059812,8.77480696,9.090586253,7.617343091,8.295507361,8.16499871,7.97213733,8.193943245,8.249586923,8.104136495,7.864650784,8.637940312,8.527499269,8.377055941,8.182133023,8.135243328,8.315545551,8.35222706,8.568260265,8.283246699,7.863472408,7.866997167,8.585728111,7.935662966,8.594326509,8.50595829,8.27384634,8.665750435,7.880209365,8.283359913,8.678515564,7.993928994,8.04207989,7.717675729,8.842366647,8.8251822,7.928522953,7.920556653,8.153389594,8.805810281,8.954422323,8.946891821,7.239308699,7.556752097,8.889639537,8.655902212,8.660608205,8.26191168,8.004546499,8.640490021,8.293338269,7.711583721,8.31927585,8.007638914,8.811555798,8.703113039,8.813840308,8.598189725,8.563778183,8.485876472,8.618832046,8.738975317,8.699092372,8.239744456,8.291922406,8.318669453,8.423886872,8.287263878,8.555467726,8.628077748,8.924503486,8.764030996
105371295_at,4.140424969,5.227308055,4.473479706,4.098957479,4.806968843,4.81266839,4.093144714,3.869278764,4.642388565,4.709109313,4.675750351,4.014611639,3.758341948,4.48327846,4.257815489,4.046769961,3.953443334,3.806366484,4.437200911,4.443598264,4.316650867,4.123921697,4.312026468,3.85105207,3.467249443,4.708254268,4.470620219,4.4443875,4.450681544,4.406504911,4.670001087,3.357988638,4.816285936,4.2170122,4.079128272,4.097280993,4.444547475,3.648191389,4.200058055,3.218859105,3.902770182,4.24988395,4.375943555,4.753834436,4.674291127,4.877642403,4.626742719,4.797358466,4.877623604,4.138339262,4.453037167,4.505037225,3.97397343,4.564562131,3.732995013,4.814455681,4.224541803,4.264151579,3.857877504,3.529015548,4.406504911,4.763690669,3.754171636,4.511170319,4.024358835,3.837871566,4.322427899,4.314128638,4.248032979,4.435294602,4.195476631,5.389734575,5.090199087,5.430671235,4.590755098,3.86128209,3.752273432,3.839866759,4.034745562,4.460093138,3.855231779,4.498652955,4.713866297,5.070010539,5.31996573,3.742787147,4.333409952,4.535647774,4.114712977,3.932472856,5.228380913,4.793076603,3.940757652,4.552420889,4.237801664,5.172058227,4.928128018,5.606315929,3.909282163,4.156666731,4.401312688,4.649120425,3.787250348,3.734276404,3.939412105,4.433882323,4.789444597,4.833087044,3.723998515,4.948258324,4.195266089,3.286156337,3.615886776,4.700174475,4.97682424,4.944933884,4.906644658,4.139055902,4.434582852,4.336519936,4.653749385,4.229930305,4.672570889,4.536669644,4.886970926,4.444885394,4.240699324,4.782022575,4.726956235,4.034295928,5.079021529,4.38652255,3.852245391,4.714319045,4.866574676,4.505868584,4.691168223,4.127415401,4.396263594,4.484221471,4.361311832,4.000884127,4.765439839,4.264947505,5.00894387,4.340820876,4.418157311,4.535317958,4.587898708,4.792224004,3.983918474,4.354692471,4.301071591,3.979419743
221806_at,4.853190931,4.258822462,3.684495378,4.257451301,3.311364864,4.497242041,3.840950393,3.656849139,4.654955009,3.609653936,5.317013689,4.776694146,4.653868252,4.440091464,3.753136691,4.007015918,4.045997531,4.551064271,4.614515963,4.515556902,3.79057455,4.913575826,4.310853407,4.729248671,4.823358069,3.811425445,3.522385577,4.470714587,4.358266227,4.050116724,3.877277701,4.212891516,3.792526716,4.756579917,3.377518853,4.681158092,3.385524916,4.299839014,4.530530089,4.115469247,3.624863897,2.967074458,4.966030924,4.429574174,4.078361894,3.259146165,3.421139782,4.460382281,3.352254548,4.150751066,3.515100465,3.645318785,3.373138839,3.556527154,3.822889623,4.056119837,3.827762528,4.732710689,4.017256594,3.926894521,3.708143101,4.103336506,4.023855512,3.532393756,3.434780196,4.078982458,3.588503532,4.171347965,4.531047191,3.939813712,4.020001026,3.488154118,3.705762997,3.690866298,3.7673205,4.951677528,3.892872841,3.921966563,3.50552281,3.171274198,4.919424163,4.689576431,4.19631467,3.649978952,3.750387422,3.573273112,3.899350831,3.882086558,3.963155574,3.944570886,4.777966541,3.61739222,3.022907216,4.545733948,3.491880496,4.340188572,4.72661935,5.10999942,3.852339581,3.765168106,4.484263189,4.182180404,3.543942216,3.722772052,3.858431,3.95393513,4.550394549,3.381929209,3.888115506,4.176174628,3.600270968,3.568103132,3.514918339,4.064745195,3.959001125,4.007102736,3.884562138,3.854089586,3.846007082,3.82127445,3.957632378,3.902452428,3.863232548,3.896864062,3.830724623,3.895788333,4.422114709,4.264137122,4.143731306,4.14329358,4.054636148,4.330495412,4.038769091,3.831176057,4.292160981,4.123850761,3.849970098,3.82058889,3.863291962,3.874964263,3.84029379,4.008575101,3.959559469,3.995234643,4.025546009,4.247071809,4.062363178,4.19431515,4.153682623,4.254228468,4.176706281,3.896305467,3.888933958,4.00275218
83700_at,6.300510016,6.363250105,6.4565034,7.003293609,6.250090612,7.380404614,6.070635079,6.760979196,6.132120477,6.57179115,6.62581149,6.575648074,6.021325288,5.794032671,6.121223735,6.712008674,6.671336329,6.61472988,6.687489797,6.783023534,6.876935783,6.797304905,7.304283553,6.233327937,6.408301043,7.316831742,6.949713891,6.79282101,6.859486418,6.63699053,7.123589778,6.501690752,6.554057095,6.29984916,6.550744843,7.239263996,7.332879026,6.17727711,6.61643975,6.76642405,6.897445271,6.717299184,6.017340943,6.895773718,6.081439958,6.523437053,6.528460623,6.362222869,6.622484821,6.291045523,7.085758104,6.276714271,7.01079015,7.314340852,6.731042762,7.390270719,7.115617031,6.85394047,7.114660023,6.488634881,6.44986625,6.778770159,6.64794138,5.971915662,6.426508477,6.534418261,7.823461642,7.040133351,6.241874899,6.626428953,6.108019178,7.071117771,6.639200259,6.414714267,6.820372984,6.21124018,7.090967237,6.5885533,6.975116213,6.497448644,6.603277035,6.538066781,7.15982222,6.924262657,5.857950958,6.545775491,6.519290238,7.193609041,6.449315837,6.739718859,6.946507772,6.19298973,7.222973876,6.392203927,6.891187632,6.146646335,7.047489747,6.601596946,6.31889337,6.790641594,6.821963247,6.852915548,6.50063869,6.534703117,5.790204479,6.34003004,6.040889654,6.234413941,6.480641611,7.09594317,6.117152059,6.515497931,6.751770079,6.364190671,6.898513217,6.856240787,6.267300648,6.487798227,6.233342154,6.416242933,6.392134317,6.154485091,6.124520216,5.954064749,6.554495388,6.427794909,6.705489731,6.788568467,6.720117084,6.877032402,6.579077705,6.514943475,6.953217868,6.914804494,7.198664259,6.715291683,6.820351624,6.981391242,7.21789244,6.152283398,5.770192235,6.670063982,6.319985859,5.988103236,6.164389474,6.344752564,6.402194663,6.157057195,6.598833688,6.146033263,6.321995957,7.487780812,6.605023355,6.409367822
389740_at,3.589910784,2.519460622,4.265075994,3.723581106,3.951473757,4.483779752,3.558620745,3.711121465,3.54045928,3.809304054,3.784408638,3.675826518,3.881572849,4.279143983,3.869046446,3.604066757,5.517621118,3.322020527,4.578329676,3.757014617,2.795160602,2.618140321,3.752910749,4.00077801,3.645847746,3.984486068,4.216050252,3.759429088,3.207631878,3.829256687,4.391515861,3.889537552,4.175014758,4.413499976,3.700148399,3.735560632,4.126573743,4.907960241,4.208199279,3.715272519,3.685859209,3.46912657,4.191343632,2.920788658,3.693116928,4.040611673,3.779465643,3.369948631,4.829010454,3.641979287,3.836223995,4.131904279,4.202772383,4.819933418,3.387048102,4.33589945,3.74391746,3.566047347,3.873813277,3.543400191,3.589491947,3.905536771,3.278219549,3.934254239,3.701689631,3.849012355,4.587441285,3.75120753,4.731856181,4.337717201,3.960147299,4.754196188,3.240149598,4.832080156,5.70373793,4.316006901,4.207387459,4.007390053,5.19372118,4.225564769,4.159578585,5.295244274,4.038784061,3.649936505,4.45429206,4.44933637,3.734914641,4.227660776,2.931202028,3.708776329,4.691072374,5.175977895,3.579489133,3.941106634,4.116620994,4.090120468,4.083448733,3.14590041,2.444791397,3.493592507,4.216583628,3.906482752,4.232905899,3.208218878,3.963092748,3.874150697,3.013086167,4.013008835,4.264574806,3.206253524,3.724148029,3.866021106,3.543395293,4.895509487,4.178477251,3.99986532,4.18640184,3.869652878,3.908930554,3.719808431,4.142046426,3.818708974,4.145175455,3.711023863,4.10800613,4.149278482,4.728773314,3.746427171,4.813292625,3.958479516,3.445561097,3.988266521,3.707768232,3.590522453,4.107805607,3.675031547,3.689621621,4.062513493,4.076002846,3.867738028,3.60845738,4.882198042,3.416994759,4.365039659,4.534906029,4.263961814,3.992469266,4.109628898,4.453461016,3.949601324,4.097868151,3.920280583,3.773579952,3.835957581
4939_at,8.642142156,9.115374844,8.809516167,8.858680473,8.320027324,8.742137973,8.967181822,8.800944011,8.436594815,8.578165553,8.528794706,8.68330971,8.933874174,9.207906246,8.897815107,8.907040268,8.753246313,8.653918363,8.338389783,8.492890391,8.597136251,8.681015773,8.645032734,8.794770965,8.648524214,8.517742608,8.790274255,8.689328169,8.444422366,9.169213237,8.842263383,8.527690672,8.984237798,8.600043954,9.137726133,8.977921216,8.698980075,8.79489991,8.997387005,8.573204502,8.692565081,8.788332649,9.064083676,8.60371932,9.11071274,8.669466661,8.865682437,8.522100441,8.894855846,8.577527665,8.947153796,8.859107061,8.764747865,8.810707919,8.847932758,8.457737376,8.373229785,8.651388071,8.83756916,10.04023222,9.165832052,9.343873777,8.837499987,9.222539979,8.558031751,8.891304019,8.647959229,8.399134461,8.848316521,8.53907508,10.925029,8.625399771,10.65372821,9.026047361,10.92740481,8.584423485,8.635766383,8.683091037,10.68065734,8.84159154,8.404852385,10.59725456,8.831476386,8.61969998,9.031092921,10.94178828,8.752600331,8.746212025,9.118246103,8.778199792,8.574221112,9.171832616,8.64202006,8.753535712,8.798296701,8.76410557,8.940027972,8.703345391,9.038524684,10.53725943,9.723454063,8.705914178,9.761696783,8.95751292,9.273558257,8.656247262,8.792338205,9.541152333,8.801037071,8.596116158,8.810444528,8.621910215,9.467169896,8.992796457,8.645395884,8.556810685,8.112434188,8.92568523,9.088558017,9.10372179,8.387707429,8.557660255,8.506126574,8.585325425,8.429619694,8.681210309,8.877874782,8.813680701,8.430696562,8.416407346,7.725420018,8.62499517,9.167211337,9.849175818,8.241917449,8.189350244,8.388805443,8.490892859,8.390702201,9.208308626,9.057709801,8.136863143,9.170410939,9.117793497,8.644422036,8.565282246,9.065531002,9.087898601,9.784137867,8.750082519,8.96088556,9.106881342,9.180474191,8.664342284
59340_at,5.149958016,5.306499499,5.023236528,5.014800793,4.808621302,5.027662712,5.429610767,5.039820998,4.044431975,4.135428074,5.091400936,4.553529328,4.369591987,5.424692504,4.904554534,5.812526308,5.0009507,5.598944263,5.325275299,5.325497057,4.285001996,5.432233784,5.228911168,5.105614991,4.925409527,5.180675635,4.94091426,5.071561077,5.274771461,4.749181595,4.66779565,4.87873366,6.43670861,4.907236652,5.360873501,5.386736097,4.94091426,5.462122741,4.737377344,4.66780094,5.41952209,5.10119973,4.948154903,5.57647495,4.921517476,4.957205159,5.221829587,5.110600498,5.156128138,5.615940597,5.033644727,4.896252822,5.389849167,5.288067797,5.19813352,5.525414568,4.978703883,4.862638471,5.867925043,5.773769293,4.612950312,4.483258547,5.410427905,4.597599856,4.611675732,3.784284165,5.220651863,4.608507367,5.601275699,4.835756608,4.94060941,5.274624576,5.746500642,5.360848651,5.10864473,5.376052109,5.392755574,5.167196356,5.132977747,4.833056992,4.646105797,4.690285969,4.806936107,5.300938013,4.798119243,5.12336363,5.013484772,4.662942384,4.728397765,4.583510412,4.753669038,4.649646292,5.410796486,5.494961687,5.453623462,4.293964733,5.302784759,4.932829429,4.646073987,5.523129303,5.546745136,4.954149567,4.781915842,4.876015589,4.65450221,5.128708542,4.682837645,4.504414326,5.573663279,5.337917458,4.951716499,4.911184239,5.437071815,4.839883731,5.395179428,5.37847782,4.967146628,4.961096294,4.948176302,4.851426192,5.301632689,4.975824404,4.89641697,4.766309041,4.617118877,4.880160185,5.074867964,4.84859375,5.052683895,5.092548568,5.045123846,5.066540694,5.666522512,5.165138191,5.151484869,4.848647084,5.192761923,5.082716486,5.116889803,4.652288218,4.603266249,5.299646085,4.769158866,4.785271843,5.04750737,5.044048961,4.998229129,4.876123782,4.971386113,4.960447794,5.268880646,4.875457158,4.895512764,4.924376176
112268312_at,3.175098279,3.222464757,3.469037785,3.557807909,2.273911709,3.733251943,3.089913174,2.77876113,3.859477615,3.706001651,2.477813268,4.001881482,4.407783087,4.479273662,4.526408192,3.738195029,4.160813376,4.679245619,4.036742522,4.305431774,3.831782147,3.906220926,4.849279234,4.397003224,4.035680545,3.748801501,3.709370492,4.124656854,5.094852858,4.009598817,3.417927467,2.533542452,3.628862282,4.472815399,3.775292366,4.544750605,3.371420218,3.959930484,3.110912292,4.799468502,4.602230329,2.483720506,4.125571719,2.513313622,4.118550632,4.189957203,4.819855482,4.087291119,4.20757316,4.080765214,4.200796936,3.668652217,4.445478277,1.967574623,2.774287958,3.316450082,4.246115727,4.108950893,3.982905689,2.905137361,3.732350445,4.53913317,2.180973971,3.532129793,4.146587178,4.168444395,4.672304736,3.217176282,3.916769126,4.310895522,2.091112733,3.981557164,3.986430795,2.683641309,4.501668246,4.321679267,3.996765679,4.592027694,4.025169844,4.497620226,3.723896092,4.507031007,4.195512752,4.563330662,3.987669795,4.644755485,4.397521375,3.473447308,3.371853481,3.106144443,3.025136427,3.3717738,3.735278868,3.54554097,3.81285249,3.500672519,4.719411099,2.806224196,3.913988098,4.151041331,3.686025584,3.764607053,3.773859722,3.191687487,4.093695855,3.419568738,3.802390161,3.837140075,4.071347584,4.017763013,4.80926026,3.598405294,3.108093219,4.177465794,3.54058202,3.870620502,4.302831386,3.807699158,3.595300724,3.632015204,3.949599053,3.821036571,3.819998655,3.805022682,4.106703323,3.735520786,3.855728652,4.001644918,3.89786288,3.527150858,3.761687794,3.5158709,3.307488187,3.554710226,3.698805653,3.734696178,3.668073722,3.640955894,3.754261548,3.689127555,3.774011485,4.109868775,3.664329671,3.905117239,3.604260756,3.625124674,3.816296466,3.542056869,3.695295191,3.85279291,4.133396965,3.631858485,3.909316366,4.005098636
64127_at,8.137863067,7.023393352,7.143262284,7.707910196,8.228403589,7.111257503,7.982762126,7.973422216,7.171981259,8.157706146,7.069762672,8.056896633,7.120944308,7.191330379,7.294317365,7.904718302,6.86069348,7.258664856,7.306494605,7.298084065,8.239193193,7.031532375,7.872693016,7.046629328,7.900370404,6.871562207,7.909741986,7.068348932,8.423689936,8.550468067,8.272627534,7.827514201,7.375345545,6.990677457,7.385623592,7.649353833,6.955664843,8.070488288,7.081372477,6.976917932,6.863290436,7.973127868,6.892904365,8.158711003,8.19860259,7.97174506,7.304022128,7.145615345,7.924862581,8.068023048,6.886466493,7.470131062,6.938629688,8.564869299,6.936258393,8.110772066,7.842747971,8.004682962,8.339234171,7.211316858,7.049367641,8.188875879,7.699640138,7.879703084,8.531914434,8.541496247,7.895538617,6.988513315,7.214568433,6.803254286,8.696979822,7.987882483,7.25591541,7.663817486,8.417262318,8.118230928,7.944037712,7.122038256,8.349745787,6.95632275,7.736746786,7.797643768,7.510369418,7.942935222,6.899919066,8.062476969,7.0378237,8.398756735,7.869627698,7.962048665,7.064059123,8.679958284,7.102999643,7.968092108,7.919286762,8.101838404,7.156396532,7.812944159,7.978867539,7.984065814,8.34894844,7.040326939,7.881749107,8.368079514,7.33184959,7.885652587,8.115614336,7.144644099,7.230968727,7.255700356,7.251710916,8.451586215,7.177914983,7.463856353,7.21411483,7.275195745,7.012895624,7.30093933,8.375472643,8.13487252,8.319206218,7.269850415,7.350953174,7.194266441,7.805477089,7.93618276,8.058749967,7.593104623,7.931811395,7.513799201,7.638439952,7.621418182,7.79534838,8.215862434,6.821715329,6.851530607,7.606290347,7.62750374,7.740463437,7.88248595,7.874965406,7.745213504,7.818105587,7.87958499,7.77361783,8.061120478,8.36356783,8.131590333,7.361876816,6.988056194,7.265348314,8.511874173,8.673952905,8.469190326
