,GSM1437802,GSM1437804,GSM1437806,GSM1437808,GSM1437812,GSM1437814,GSM1437816,GSM1437818,GSM1437820,GSM1437822,GSM1437824,GSM1437826,GSM1437828,GSM1437830,GSM1437833,GSM1437835,GSM1437837,GSM1437839,GSM1437841,GSM1437843,GSM1437847,GSM1437849,GSM1437851,GSM1437853,GSM1437855,GSM1437859,GSM1437863,GSM1437865,GSM1437867,GSM1437869,GSM1437871,GSM1437873,GSM1437875,GSM1437877,GSM1437882,GSM1437884,GSM1437890,GSM1437892,GSM1437896,GSM1437900,GSM1437902,GSM1437904,GSM1437906,GSM1437912,GSM1437914,GSM1437916,GSM1437918,GSM1437920,GSM1437923,GSM1437925,GSM1437929,GSM1437931,GSM1437933,GSM1437939,GSM1437941,GSM1437948,GSM1437950,GSM1437954,GSM1437956,GSM1437958,GSM1437962,GSM1437964,GSM1437966,GSM1437970,GSM1437972,GSM1437974,GSM1437976,GSM1437982,GSM1437984,GSM1437988,GSM1437990,GSM1437994,GSM1437996,GSM1437998,GSM1438000,GSM1438002,GSM1438004,GSM1438006,GSM1438008,GSM1438010,GSM1438012,GSM1438016,GSM1438018,GSM1438020,GSM1438024,GSM1438030,GSM1438034,GSM1438036,GSM1438038,GSM1438040,GSM1438044,GSM1438064,GSM1438066,GSM1438068,GSM1438070,GSM1438076,GSM1438080,GSM1438084,GSM1438086,GSM1438088,GSM1438090,GSM1438092,GSM1438094,GSM1438098,GSM1438100,GSM1438102,GSM1438104,GSM1438106,GSM1438110,GSM1438112,GSM1438114,GSM1438116,GSM1438118,Sample_5,Sample_10,Sample_11,Sample_14,Sample_20,Sample_25,Sample_26,Sample_29,Tarca_834_P9B09,Tarca_827_P9C08,Tarca_849_P8A11,Tarca_145_P2A07,Tarca_153_P2A08,Tarca_672_P7H12,Tarca_648_P7H09_2,Tarca_617_P7A06,Tarca_622_P7F06,Tarca_618_P7B06,Tarca_667_P7C12,Tarca_334_P4F06,Tarca_381_P4E12,Tarca_754_P8B11,Tarca_745_P08A10,Tarca_612_P7D05,Tarca_584_P7H01_2,Tarca_640_P7H08,Tarca_820_P9D07,Tarca_782_P9F02,Tarca_752_P8H10,Tarca_241_P3A07,Tarca_236_P3D06,Tarca_233_P3A06,Tarca_588_P7D02,Tarca_611_P7C05,Tarca_591_P7G02,Tarca_258_P3B09,Tarca_255_P3G08,Tarca_252_P3D08,Tarca_542_P6F08,Tarca_566_P6F11,Tarca_557_P6E10
107985072_at,3.19862018,2.803773436,4.446327272,2.575828198,4.143576883,2.965712652,3.634309636,3.52868233,2.811863701,2.288605247,3.153280636,2.697138577,2.545042082,3.471240596,2.694425597,4.06483462,2.356899224,2.338529819,2.589760068,2.200981867,2.666936998,3.143905176,3.332482866,2.256202816,2.886582999,2.577743603,3.415780808,3.749206302,3.466652376,2.341769774,2.637800779,3.708499525,2.903303448,3.405865538,3.411421206,2.487595486,3.796727852,2.695239211,2.90024743,2.784087935,3.465728533,3.339155984,3.07798346,3.257121012,3.679347415,4.156679469,2.698334598,2.531201096,3.454405988,3.30807463,3.635100813,3.187629996,2.620738661,3.389800569,3.066927012,4.313870245,2.696952226,2.344731681,2.629656954,3.910440434,2.572740745,3.168473187,2.69461667,3.242036256,2.631273053,2.961578324,2.961436363,2.716997179,4.410281857,2.762046844,2.76459547,4.940830734,2.475594922,5.176049077,3.05124759,2.141491804,2.717140586,2.831940475,4.229881874,3.821539802,2.685296072,2.148316246,4.430842208,3.032689828,4.262033462,3.634527372,3.763876501,3.598790417,2.277788554,2.955079084,3.833562978,4.771384581,2.889351065,2.817505833,2.081130067,5.059419006,3.904587972,3.9123782,2.714930312,3.433427723,3.835567104,3.238469134,3.999271778,2.332256514,2.72753062,3.247301993,3.016594584,3.15141315,2.945008377,2.720058914,2.10387576,5.383336963,2.710441691,3.309792512,3.419077644,3.635322198,3.017968455,3.473711125,2.830923662,3.030642461,2.972203926,3.031797162,3.107620931,3.260869438,3.096660588,3.465238409,3.665500365,3.306190098,3.102052545,3.353904244,3.742500038,3.315704657,3.219545185,3.562035653,3.498300011,3.700123916,3.102615277,3.538562158,2.914008585,3.335079285,3.010701632,3.021211804,3.183433185,3.573372746,2.868495071,3.414258629,3.030222827,3.32856566,3.087755858,3.222362984,3.21380734,3.253543524,3.123389257,3.176151494
393046_at,2.521080686,3.890837117,3.689264971,3.24944687,3.430780915,3.303707956,4.301610692,2.822215698,4.083381726,4.107948703,2.519891092,3.542932357,3.327247499,3.115522187,2.679076197,3.065497208,3.276223557,4.319191532,3.186408563,3.553599996,3.463450715,3.759605521,4.409236035,3.196884681,3.091455092,3.336803774,4.143900943,3.128354811,3.65485348,3.339688964,4.063806293,4.072542407,3.23618539,3.312967196,3.927446571,3.274577207,4.533553205,3.249880893,3.676397656,2.889242095,3.923507238,2.849017262,3.642779653,3.506273836,3.193937145,2.653194817,3.281320215,4.537179676,4.561437324,3.250076173,3.344595005,4.158052231,4.131190546,3.481098052,3.518573931,4.08005707,2.746654202,3.185511654,5.011283439,3.128860066,3.503503346,3.791180632,3.347899502,2.832452364,4.551749166,2.41693251,5.616162076,3.290369352,3.199048687,4.386568734,5.056403135,3.10629775,3.325666793,3.750616608,2.367129093,3.003410352,3.15995769,2.931495413,4.349588886,3.581801385,3.333560333,3.198647645,3.605969124,3.178556657,3.556561378,3.24338833,3.967427203,3.24578261,2.852351443,3.391207994,4.531843086,3.28954493,3.179795232,3.576005691,3.39327698,2.743956635,2.294285459,3.135403436,4.309248517,2.58471675,3.158423195,3.754517442,3.406897625,3.336803774,3.183808491,2.845566123,3.324101073,3.296479422,3.044699488,5.071993859,4.53712249,3.489552605,3.501223492,3.594398314,3.352375544,3.360735,3.470040991,3.495702207,3.3068177,3.448281735,3.486604538,3.488402949,3.497284224,3.465391688,3.561198223,3.315973468,3.698719473,3.305700727,3.288646873,3.392100826,3.421028147,3.242283397,3.186627001,3.476400256,3.202315797,3.421640247,3.549710995,3.410594594,3.577830511,3.358922208,3.417923816,3.422245385,3.44250845,3.389576246,3.450122522,3.575686829,3.406876709,3.60961838,3.610632079,3.292448674,3.391607836,3.560447314,3.447455677,3.437049506
28710_at,8.873872025,9.251783041,8.541656191,8.859466841,8.229008426,8.646706687,8.956275253,8.762521064,8.735307923,8.855408308,8.62533145,9.229314214,9.509894,9.00927287,8.568932124,8.757030294,9.214153462,8.768431924,8.583471591,8.555278351,8.866884053,9.05429529,8.808243546,8.718516392,8.744870116,8.651310479,8.94631959,8.943930522,8.781181827,8.641222781,8.884306699,8.653628112,8.726862323,9.028617292,9.289236341,8.711238583,8.545159572,8.473893638,9.009060007,8.878038345,9.331144205,9.024115355,9.723627159,8.837514315,8.74256482,9.506203346,8.716120762,8.097108845,8.754537819,8.486111904,9.69898341,9.064431019,9.168631445,8.348665134,8.805917647,8.562315765,8.649246989,9.018464258,8.664207982,9.145634425,8.841592195,8.437512029,8.783109658,8.953301739,9.00850369,9.094075998,9.080856984,8.783949105,8.586812459,8.940337945,8.992728343,9.003955714,8.847933773,8.512017726,8.925200722,8.20059513,8.672681649,8.07228117,8.808746332,8.750474825,8.712757844,8.970853109,8.577360761,8.844059357,8.658784716,8.177943657,8.458065698,8.25765734,8.942697351,8.6950402,8.467378672,8.637123752,8.466855497,8.584739939,8.532612391,8.603737527,8.603737527,8.744348776,8.866429651,8.560298558,8.969948157,8.820408754,8.777945118,8.183850911,9.160532883,8.727063601,8.993848292,9.163943348,8.777589888,8.402812628,8.772773897,8.636849268,9.078439961,8.898741159,9.321301932,9.193767553,8.624355595,8.089858599,9.471939965,8.955177605,8.463703601,9.17192827,9.110145885,9.13964809,8.892488689,9.181614217,9.329538815,9.46114827,9.024609464,8.837230344,8.113943117,8.599993331,8.847950572,8.84040054,8.437961362,8.216221846,9.10827696,9.350494446,8.826650336,10.07547261,9.658465167,9.113662054,8.538071357,8.910849068,8.749893104,8.331302196,8.996355856,8.323753352,8.90786686,8.501758728,8.89004031,8.784559977,8.399097732,8.9986727
2856_at,3.825807851,3.973356683,3.190029416,3.604337085,3.842212854,3.576111103,3.550030535,3.12122287,3.279993022,4.393582119,4.020160455,3.616209628,3.49085658,3.605628764,3.323893508,3.43890257,4.126857151,4.090805233,3.225282209,3.080212531,3.505297667,2.950206145,3.850813855,4.294084447,3.670353845,3.14066607,3.153758151,3.461347794,3.865135458,3.960111462,3.679628986,3.910924805,3.118375877,3.609658897,3.415508033,3.981091697,4.354329231,3.692874347,3.597074013,3.866361705,3.657461102,3.849228545,3.070223121,4.974223707,3.118253095,3.668649947,4.428874857,3.655573827,3.284403516,3.649048847,3.395654071,3.579277896,3.461451747,4.932784689,4.775854525,3.316362277,5.076771942,3.434778718,3.431606957,3.182106784,3.529101406,3.938246551,3.534556813,3.666401135,3.695318156,3.831606836,3.147390784,3.499512426,3.560936679,3.25423583,3.211758094,3.25005865,4.23574276,3.409239447,3.71031338,3.617583537,3.969616726,3.977857051,4.354584352,4.286611137,3.903689226,3.573171971,3.861141695,3.003112616,3.434263766,3.454635429,3.165006339,3.880133808,3.462764619,4.656608787,3.371889678,4.202142119,4.10631003,2.932607549,3.913860364,3.28349084,3.948827212,4.186361941,3.991398931,3.458564361,3.412472889,3.320130714,4.445762669,3.491488865,3.877097213,3.797464638,3.430524206,4.445455272,3.770045056,3.866687449,4.4599252,3.844262204,3.792513826,3.3399063,3.467608563,3.522475273,3.806493792,3.505798763,3.494780215,3.902226726,3.621410026,3.477777709,3.377985334,3.611794822,3.534016692,3.479523903,3.462209609,3.319871909,3.582363049,3.55497835,3.795543895,4.021932197,3.476067633,3.50570821,3.470160886,3.413407044,3.637017722,3.661540882,3.401283015,3.303941677,3.584667326,3.629995369,3.468764777,3.704394383,3.524974031,3.722963648,3.651236418,3.39470665,3.724137029,4.080337852,4.073045272,3.670147035,3.537614102,3.814596509
101929719_at,4.654468626,3.991684029,3.724791183,4.051178774,3.283443809,4.369499781,4.602642961,4.102540315,4.798636581,4.523112031,4.65770783,4.449934157,4.300088444,4.973236706,5.154302282,5.150926125,4.923489478,4.10917832,3.41902997,4.591528263,5.142159841,5.154376929,3.974921619,4.451326506,5.351225068,4.582939196,4.414552733,3.85724034,4.345959955,5.468895319,4.018805493,3.534736269,3.148166347,4.929189534,5.298127345,5.553098534,2.566559509,4.282262068,4.332430569,4.992778488,5.127950698,4.96471004,5.212228376,4.653712667,3.312925474,4.686244353,5.131193976,4.4752426,5.741361719,3.246419597,4.647921158,5.111974074,5.050726988,4.474038405,5.110040607,4.398777878,5.00249478,4.251020256,4.848208423,5.198336998,5.162096911,5.159840738,5.004224001,4.654347491,4.769780981,4.56583449,5.159335907,4.81272905,4.534833919,3.605907886,5.688086418,4.074693957,4.749009465,3.579601826,4.230230024,4.113443002,4.627006852,4.588784773,4.965181711,4.784379503,4.767552769,5.412305789,3.369100131,5.662943875,4.047231285,4.361227737,4.333823901,4.041802404,4.794973389,4.722935871,4.340201325,4.486163522,4.863413041,3.757690837,3.280290529,4.830010209,4.549899692,4.972259764,4.817801855,4.872863072,4.502029805,5.510838214,4.031882836,3.898546468,3.931799961,4.379972707,4.809682459,3.159053032,4.347499659,3.20934864,4.303549455,4.446892316,3.994823383,4.402534264,4.335727999,4.292010039,4.278316835,4.558841175,4.437778661,4.460891662,4.42102347,4.491946599,4.469768818,4.571006081,4.445294267,4.411033558,4.425504055,4.296377967,4.522619948,4.343955371,4.185775719,4.432386375,4.658144556,4.390935517,4.447919268,4.35778994,4.487941757,4.391554634,4.420610628,4.50521889,4.601318565,4.489411138,4.370906669,4.505032366,4.250130389,4.499981955,4.434573333,4.400708094,4.435409837,4.368561072,4.358774608,4.413279158,4.456050943,4.477278428
101928979_at,3.9921033,4.059081041,4.917165219,3.201333949,3.479685779,5.321836191,2.635934307,2.75914811,3.510499013,2.788221243,2.303940682,4.135389711,3.678667451,3.411632792,3.966392026,2.771146978,2.512395812,3.564584416,3.044272224,2.57038745,2.427519613,5.49240375,3.563701215,3.468440712,4.390722812,3.305401923,3.130208114,3.107552242,4.219827602,3.268470241,3.914984404,3.346403382,3.861840488,3.271003927,2.697782315,2.866324555,3.283182277,2.843205089,3.776093612,3.926993192,3.770313919,3.095543086,3.258366005,2.896766106,4.76365107,2.973160193,2.874985492,2.832842646,3.420199942,3.470480237,3.383829431,3.283825021,5.610117345,2.967437842,3.639259808,3.618998027,3.382872545,3.443847323,2.848122208,4.329256717,2.978425672,4.349697892,3.712773932,3.445211712,3.652817957,3.160420564,3.522796463,4.117684246,2.493106187,3.106029434,2.669813997,3.682747526,2.699380478,2.756421816,2.915730733,2.251142377,3.7364304,3.214791113,4.190924089,3.554255938,3.488138135,3.302418248,3.209116711,3.126644645,3.752174259,3.413358068,2.98249879,3.15165147,3.389492033,3.058879736,3.172326169,3.72003342,3.251919122,4.239161368,2.246451257,3.845818509,3.927380366,3.889133931,2.320346596,2.490581775,3.786958904,2.78731346,3.379033792,3.430473455,3.145394934,3.870270263,2.790737214,4.316969988,3.347903783,3.871048422,3.009422137,4.059701135,5.930316897,3.326264891,3.562303084,3.236988432,4.432186375,3.662508941,3.396675425,3.445479841,3.53407279,3.605266204,3.518298282,3.421836927,3.696791058,3.417652498,3.323997712,3.707847925,3.196484837,3.388128714,3.348655062,3.339422961,3.693456424,3.332525366,3.535348223,3.688175642,3.305376603,3.422558378,3.525309033,3.473457003,3.730121133,3.745068224,3.218522088,3.514888132,4.030902203,3.935805798,3.3036853,3.642221305,3.619454594,3.764023028,3.525727165,3.288599473,3.613857435,3.718165038
2948_at,6.663319151,6.886419989,7.328670615,6.990982743,6.901429103,6.979637161,7.184049132,6.247875171,6.628728347,6.931401787,7.191154552,6.548896402,6.655265777,7.153327571,6.801716454,7.374799382,6.262099532,6.971376545,7.425109013,7.143143538,6.436613785,6.986129964,7.151675872,6.873063869,7.022360885,6.819587877,7.418589649,7.0977803,6.813726116,6.587145178,5.764763846,5.920149994,7.531762257,6.060035478,7.717531046,6.967157298,6.961428902,6.075683052,7.353379658,6.507252904,6.011787521,6.857794221,7.160285925,7.180879651,7.447140182,6.844000345,6.872646826,6.737515751,7.245620588,7.232795601,6.938299243,6.764391187,7.177703854,6.420109863,6.678734805,6.755078057,6.920361791,7.532942708,7.523166344,8.038398122,6.622392271,7.21580981,6.692922365,6.947457969,6.396317006,7.099392669,6.467371118,6.55316986,6.977797014,7.378336414,6.663279702,7.305103005,7.095578505,7.006001107,7.519932851,6.685081629,6.609418022,6.483032745,7.352680573,7.142806909,6.667493287,7.395730888,6.903487273,6.843923802,7.063125267,7.059732599,6.974992004,6.983511991,6.35830136,6.653536211,6.025493982,6.967293563,7.287025876,6.946305382,6.859225892,7.355192516,7.082323779,6.452564727,6.697684811,7.335408847,7.388266859,7.199411699,6.47507247,6.991102693,5.644139016,6.873345126,6.688183861,7.092498648,7.243429786,6.095044658,7.397144283,6.083886624,6.283529397,7.355750503,7.095700047,7.242021652,6.934043008,6.788435926,6.859546186,7.22070068,6.586422669,5.458756113,5.510006605,5.804312617,6.262047528,6.400628023,7.086606894,6.952650987,6.769331052,6.861101611,6.387870473,6.600721176,7.574198946,7.341549084,6.614208214,6.764377508,6.675276341,6.70385527,6.563089253,7.507194899,7.330877252,7.581512204,6.398826331,6.332477006,6.179782344,6.522482629,6.730644328,6.386644653,6.971624081,6.531030943,6.781101465,7.387826117,6.832053144,6.843349554
28797_at,8.328264208,7.425712838,7.56812877,7.421358748,7.436405976,7.729457687,7.464358511,7.722082537,7.572621006,7.210856566,7.72792873,7.674819872,7.353502631,6.85961906,7.869050298,8.052051918,7.475782898,8.475523053,7.689840961,7.623918568,7.934253882,7.329974653,7.769039086,7.012911438,7.712331838,8.092133656,9.068820147,8.046409727,7.487171199,7.771688995,7.373265454,7.128458301,7.863287945,7.064321627,8.137855977,7.561655548,7.982510791,7.537357866,7.171464224,7.757571248,7.823714481,7.934685647,7.444192489,7.339414649,7.721422584,7.840865068,8.077146131,7.516732662,7.547450258,8.449836409,7.444301331,8.063550952,7.274844871,7.038674703,7.459624095,10.40821843,7.780921476,7.054013129,7.158311289,7.486537857,7.79443257,7.42178981,7.675945703,8.251575649,7.662693489,7.601956463,7.120066499,7.85695013,7.563225106,7.722967773,8.510095007,7.503169359,7.76586917,8.100432579,8.230337201,7.003979198,7.433651093,7.373468119,7.861784309,12.01975038,8.406327096,8.186057132,7.787509045,10.05391481,7.910646908,8.044768606,7.752551089,7.693887257,7.427559482,7.926615478,8.19103315,8.243041471,9.957451656,8.242500622,7.821494861,7.816193502,7.218758745,7.660808386,7.015972212,8.347463933,8.290641283,7.433895985,7.737994009,7.797725359,7.478129428,7.683556417,7.970362494,7.687442986,7.842288749,8.33421815,7.310060946,7.533630778,7.760058702,8.443911563,7.900990582,7.580188032,8.015725647,7.472543108,7.777711734,7.687556282,8.053731828,7.802705005,8.004516856,8.029389673,7.099618321,6.833425443,8.092506181,8.141407236,8.559778056,7.51477267,7.067513196,7.798884871,7.248650321,7.197076081,8.313474546,8.171091265,7.670077834,7.994891222,6.8940907,7.465420719,7.325985204,7.133417081,7.170185564,7.646836863,7.841239023,8.091882956,6.597828492,7.309429108,7.234367063,7.077970427,6.968219282,7.386195728,6.623948355,6.71624147
200350_at,5.116428845,4.467730742,4.789231439,4.765722528,5.419308616,4.784597639,4.701006765,5.066696288,4.690432886,4.61400671,4.895554985,5.135972691,4.794204018,4.974827016,5.107888647,4.623645887,4.67728917,5.494651837,4.897811467,4.721291395,5.243239735,4.943617248,5.760081755,5.128473749,4.963169678,5.137255049,4.793799798,5.323504755,5.08894235,4.949241561,5.056064082,4.990640421,5.376706928,5.46567992,5.183328227,4.964987582,4.907376571,4.931520734,5.276083197,4.513640754,5.267861464,4.816513916,5.290299718,4.989373396,4.782270058,4.960458638,4.469245278,4.655600483,4.944842768,4.915347623,5.311529538,4.577588803,5.160801628,4.77868692,5.318831405,4.66212024,4.303740395,4.225577343,5.146820149,5.136011041,4.234725125,5.310090976,5.096787443,4.897018321,5.295974551,4.724144282,5.035868866,4.881047958,5.03437861,4.551424071,5.205704419,5.110233761,5.49354676,4.671156006,5.072401844,4.685279113,4.890282644,4.694453812,5.310831008,5.12919486,4.710185401,5.201796329,5.503245263,5.199216888,4.369295044,4.822759756,5.57365677,5.162862657,5.032855732,5.336888834,4.99837945,4.28029173,4.364836637,4.700179566,5.470857416,3.846307906,5.391039883,4.307809514,4.958709209,4.513803927,4.623395925,5.362134877,5.227347156,5.18533269,4.885865949,4.718633757,4.782270058,4.757874793,4.902845109,4.654789859,5.239339109,4.818972556,5.438276064,5.183069028,4.392059844,5.00172395,4.978236453,5.12828152,4.9540447,5.187578321,5.171090917,4.832838214,4.829389779,4.919470743,5.043382078,4.871053533,4.418959141,4.734709838,4.365725041,5.314988804,4.655395896,4.671084981,5.037182193,4.853203436,4.500230848,5.222314241,4.686055808,4.600543987,5.503327915,5.05597036,4.760735794,5.485105211,4.761900154,4.980488763,4.906121482,4.652441052,5.190094302,4.476231628,5.026723077,5.228287287,4.987899257,5.018397739,4.802405136,4.721040324
9732_at,6.588584453,6.567017605,6.95824368,6.500504838,6.84155489,6.67350422,6.954719918,6.680340224,6.654775753,7.1569294,6.857037052,7.036029918,6.421341107,6.832194562,6.736406069,6.950646938,6.505532628,7.137749014,6.630713602,6.994093383,6.492074708,6.388601837,7.090742661,6.796290229,6.591132157,7.228224776,6.985554522,6.502820975,6.812850971,7.138939749,6.974968453,7.005902314,6.796891008,7.327495467,6.939646492,7.083707414,6.936914195,6.963067377,6.736650803,6.57656718,6.504247626,6.640634685,5.655027846,6.766218148,6.800507571,6.212089852,6.573277542,7.083749853,6.950256297,7.051760987,7.071885397,6.817790527,7.090742661,7.185140301,6.584617011,7.62062158,6.949241067,6.515563924,7.144778064,7.380622281,7.204444021,6.678873664,7.053391053,6.575608331,6.487285944,6.721956151,7.094666562,7.284452728,6.574416636,6.953514994,7.303611517,7.113641026,7.573420893,6.989165424,7.361748421,7.182056331,6.81975349,7.028298301,7.412115427,6.456411837,6.727163476,7.002369692,6.748398,6.461036623,6.895380826,7.33761625,7.0311265,7.23967351,7.109651036,6.695374981,6.952075095,7.026663022,6.522178713,7.404173447,7.057976347,6.568305105,6.799397793,6.717870167,6.600142349,7.583479786,6.789426233,7.025823548,6.870675256,6.581669612,6.542437477,6.566259266,6.813638286,6.268311564,6.778340506,6.689981137,6.691500301,6.860445996,7.034024446,5.337555481,6.830595589,6.713917979,6.006379201,6.253476085,7.448799028,7.159682887,7.000597775,7.117225917,7.566450816,7.434138693,6.636743382,6.929670018,7.404041735,6.65409929,6.775387282,6.197245539,5.468408537,6.125425311,7.392711094,7.443329863,6.508079189,6.575457538,6.088028444,6.274750656,6.321963807,5.910318039,5.998074925,6.456646046,6.406908529,6.353898008,6.007621037,6.745501296,7.006324468,6.947840761,6.833983299,6.494289123,7.135685151,6.561998158,6.914486388,6.522874482
28698_at,8.631593074,8.711786906,7.806764236,8.446026676,7.472934837,8.802541822,8.353972347,8.356226481,8.49312521,8.473572496,8.133744921,8.520728698,9.263241095,8.649735624,8.039933628,8.407354812,9.163780548,8.321597117,8.004635102,8.167331809,8.739547388,8.525207995,8.027400676,8.353860183,8.151878506,8.403085069,8.592719414,8.468592587,8.266672192,7.953576564,8.313692783,8.383215503,8.198496233,8.445973459,8.73681619,8.112146582,7.945312338,8.27413678,8.382474345,8.295266756,8.577306624,8.481693271,8.730400963,8.138146928,8.818352368,9.04833179,8.34108446,8.052554801,8.124126714,7.821505295,8.400434369,8.671298092,8.848332108,8.082482267,8.299615568,7.959634011,8.50532577,8.510689423,8.349015508,8.613812749,8.530115605,9.164405433,8.021232872,8.454958008,8.637927869,8.428731281,8.430749183,8.302591538,8.290435838,8.189599213,8.149022782,8.616842618,8.29005199,8.071402738,8.52400372,8.46872581,8.350767815,7.590635572,8.177652154,8.112324281,8.354344174,8.528349113,8.106751257,8.117052349,8.245056705,7.850709315,7.894332322,7.893761914,8.345973734,8.601725129,8.062733274,8.119229708,8.14219034,7.874618262,8.346944723,8.137133857,8.407412771,8.343679582,8.447506334,7.926193022,8.387842448,8.324689485,8.41557363,7.86353462,8.993414053,8.1796496,8.612511255,8.437307276,8.475980764,7.891582207,8.314058726,8.137704332,8.66439658,8.732531589,9.129397661,8.89923042,7.978918884,7.360589832,8.734199476,8.537823836,7.310601871,8.936235054,8.354789103,7.919882492,8.293671887,8.528133569,8.446063748,9.138392787,8.825250769,8.462320595,7.834200176,8.491776744,9.005816111,9.100243101,8.20605765,8.221428732,8.719217516,8.569258852,8.615066562,9.075645251,9.323566272,8.678367272,8.363185633,8.519851249,8.115047724,8.108464534,7.310784357,8.545277477,7.774153401,8.575601763,8.000576036,7.916395917,7.948782486,8.610407788
101927546_at,5.816353309,6.084028785,6.718152344,6.200024886,7.032649021,8.20874936,5.903961529,6.558592979,6.985924287,7.089082447,6.826545001,6.392818036,5.818988215,7.445457058,7.809704269,6.314166042,6.228188356,7.071838927,6.322821156,6.720170953,6.871307065,6.754689709,6.913439352,7.214996757,7.085441848,7.830885614,7.090298546,6.780284098,7.063464822,6.491443717,7.431293276,6.778974351,7.580697405,6.545417048,6.844327039,6.567144259,8.316881549,5.651809525,6.398993499,6.998456926,6.756618771,6.479303586,6.265846153,7.490874165,7.200109016,6.572436383,6.066328888,7.201516994,6.574285645,6.824304972,6.631899766,6.402015704,7.083921053,6.752762749,6.665729349,6.304122253,7.049959151,6.627173114,7.452658762,6.433030935,7.233030982,7.223391077,6.624105939,6.490843263,6.160967552,6.142574157,6.548916236,7.635994852,5.720341996,7.062536578,6.778863646,6.213239127,7.752868701,6.970694539,7.321793932,6.188760441,6.223282916,6.934303958,7.373719205,6.746346017,6.759859719,6.826579994,6.834244582,6.620636213,5.836336094,7.343792418,7.161629552,6.887554409,7.455067241,7.748078621,7.418859368,6.564241855,7.298033657,7.364080352,6.903969486,6.47970578,6.730722943,6.591979377,6.73133428,6.731775686,6.541836084,6.631064384,7.919588374,6.120197709,5.913063191,6.705808023,6.64046116,6.545879155,6.153419236,7.616173146,6.555556497,7.268053035,7.644611427,7.191037443,6.566777174,6.823548829,7.574561263,6.610669385,7.046857076,7.410239532,6.755760044,6.249527009,6.27399076,5.816245561,6.788315186,6.374595469,6.305162955,6.542417177,6.819596291,7.65576523,8.14776105,7.546400434,6.661950603,6.42068489,7.235003594,6.457099119,6.901097061,7.02848462,7.107314746,6.309106623,5.876046303,7.196379204,7.987067542,7.401445694,7.948216849,5.976086031,5.823811522,5.821648756,7.100805123,7.004944991,6.653999281,6.467804509,6.547348989,6.184170765
